Lieu_id;Lieu_libel;Lieu_mnemonique;Lieu_bathy;Lieu_com;Lien_lieu;Date_creat;Date_maj;Port;Taxon;Groupe_taxon;Longitude;Latitude
60002383;Cap Saint Martin;125-P-038;11;Correction des coordonnées le 15/11/2016 à la demande de IFREMER délégation des Antilles Françaises. Anciennes coordonnées (Lat 14.8616727017 et Long -61.208038624).;;24/11/2009;15/11/2016;;;;-61.20645055;14.86270001
7015002;St Vaast la Hougue;015-P-001;-3;;;13/06/2008;;;;;-1.2860333721;49.5700661802
36086336;GRU - Gruissan;101-P-006;0.8;Rinbio 06G. Bathymétrie fournie par la coordination RSL (18/12/2014);;13/06/2008;18/12/2014;;;;3.0825322118;43.1096254559
21043002;Moulin Mer;047-P-002;;;;13/06/2008;;;;;-3.8863693247;47.8574910978
60007520;MEC- Iles du Salut;146-P-034;0;Kourou large ou ile du salut;;30/10/2014;30/10/2014;;;;-52.5500030175015;5.26666968416818
60002397;Baie des Requins;125-P-052;5;;;24/11/2009;24/11/2009;;;;-60.9125417421042;14.6910138805069
31068001;Baie dYves (a);079-P-024;-0.8;Coordonnées imprécises à la création du point. Modifications des coordonnées le : 17/10/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (46.0244792712 / -1.0994399745);;13/06/2008;17/10/2016;;;;-1.11274;46.01737
60002447;R de DAOULAS - 29RD07;039-P-199;;;;02/12/2009;02/12/2009;;;;-4.31496278414807;48.3381090323878
36086003;Etang de lAyrolle;099-P-001;;;;13/06/2008;;;;;3.0686993616;43.0691244702
14029016;Le Passage;027-P-008;;;;13/06/2008;;;;;-3.1238795642;48.7593562972
40105005;Bouye;113-P-035;;;;13/06/2008;;;;;6.6671000967;43.2688300173
60002426;MORLAIX - 29MX19;033-P-043;;;;02/12/2009;02/12/2009;;;;-3.88602695634683;48.6744216455442
12025015;Arguenon pt g4;022-P-007;;;;13/06/2008;;;;;-2.2156917156;48.6083631972
32070002;Boyard;080-P-008;13.5;Pour le suivi RAZLEC, ce lieu représente la station "Boyard".;;13/06/2008;13/11/2015;;;;-1.2084407079;45.9686434253
60002491;NOYALO - 56G 880;061-P-088;;;;02/12/2009;02/12/2009;;;;-2.7072611144639;47.6403047676524
16033060;Chenal aval Locquenolé Dourduff - MX13;034-P-013;;;;13/06/2008;;;;;-3.8504644643;48.6307509356
60006913;STEP Anse Marette;125-P-065;;Lieu créé le 14/04/2014 (demande du 28/01/2014 par aubert-moulin@creocean.fr).;;14/04/2014;14/04/2014;;;;-61.069127942064;14.5495312814323
18037056;Gisement St Pierre;039-P-018;30;;;13/06/2008;;;;;-4.5013938871;48.3614962529
9019008;Denneville;018-P-008;1;;;13/06/2008;;;;;-1.6905001384;49.2883321977
60006832;Bandrele (Anse sud) 22;145-P-027;24;Station 22 - études Def RCS;;21/03/2014;21/03/2014;;;;45.2085998793;-12.9097002615168
60002422;LAÏTA - 29LA10;048-P-048;;;;02/12/2009;07/12/2009;;;;-3.52338764836048;47.8500844900422
34076004;Large Cap Ferret;086-P-002;;;;13/06/2008;;;;;-1.3209131494;44.6322787997
60007485;MET- IRACOUBO (Aval confluence);146-P-019;0;Aval conluence;;30/10/2014;30/10/2014;;;;-53.2541691812513;5.52425266545967
37087023;Pointe-courte;104-P-022;;;;13/06/2008;;;;;3.688704912;43.4141379042
60007478;MEC- Ilet La Mère;146-P-012;0;Ilet La mère;;30/10/2014;30/10/2014;;;;-52.1866676725005;4.9066676725005
16033008;Ker Armel;034-P-004;;;;13/06/2008;27/02/2014;;;;-3.8575567303;48.6478446195
60002543;LEGUER - 22226-00;032-P-048;;;;02/12/2009;02/12/2009;;;;-3.53548078857372;48.7273536511768
37087018;Mèze zone b;104-P-017;;Mise à jour des coordonnées suite à une demande de Catherine Belin (17/03/2010);;13/06/2008;17/03/2010;;;;3.585535;43.398398
37087003;Marseillan (a);104-P-002;;;;13/06/2008;07/12/2009;;;;3.55394;43.36461
24047003;Kergouarec;053-P-003;;;;13/06/2008;;;;;-3.1315187868;47.7231633958
23045049;Citadelle - 56B600;050-P-015;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé Citadelle - B600).;;13/06/2008;15/04/2013;;;;-3.3671627909;47.7119153379
27056001;Pointe er Fosse;064-P-001;8;Bathymétrie inidiquée par LER/MPL/TM (R. Gabellec, 27/02/14).;;13/06/2008;27/02/2014;;;;-2.6463377252;47.5088304727
6013003;Graye sur mer;012-P-003;0.5;;;13/06/2008;;;;;-0.4858447;49.3484029333
25051004;Les Presses;057-P-005;;Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.5858279756 / -3.0213465684);;13/06/2008;05/12/2016;;;;-3.01993;47.58566
60001802;La Palmyre;084-P-034;;;;03/08/2009;04/08/2009;;;;-1.176;45.65331667
60006817;MTsamboro (Centre du Plateau) 11;145-P-012;43;Station 11/B13 - études Def RCS;;21/03/2014;21/03/2014;;;;45.0693995171998;-12.6259997988332
34077052;Le Pont;088-P-047;;;;13/06/2008;;;;;-1.0610765344;44.6979497318
60007511;MET- MARONI (Sept Ilets);146-P-025;0;Sept ilets;;30/10/2014;30/10/2014;;;;-54.156031985516;5.35466103399719
7014014;Brévands ouest;014-P-014;-5;;;13/06/2008;;;;;-1.1483583413;49.3663956697
14029012;Roch Hir;027-P-005;;;;13/06/2008;;;;;-3.0665468967;48.8226919514
18038054;Gisement Roscanvel;039-P-111;20;;;13/06/2008;;;;;-4.5180596033;48.3156615682
27057018;Pont-Mahé;066-P-001;5;Bathymétrie inidiquée par LER/MPL/TM (R. Gabellec, 27/02/14). Coordonnées modifiées le 19/10/2015 à la demande de Michaël Retho. Les passages et prélèvements associés ont été mis à jour (confirmation de mandée à Michaël et Raoul Gabellec). Modifications des coordonnées le : 05/12/2016 à la demande des coordinations REMI, REPHY Anciennes coordonnées (47.43228 / -2.47915);;13/06/2008;05/12/2016;;;;-2.47107;47.43316
38094006;Couronne;111-P-001;;;;13/06/2008;;;;;5.0530666765;43.3238159226
60002499;PENERF - 56V 450;064-P-020;;;;02/12/2009;02/12/2009;;;;-2.57590424461878;47.5480647756991
34078006;Hossegor;090-P-005;2;;;13/06/2008;;;;;-1.4297115629;43.6658237592
60002547;Pors Keraign Perennou - 29OD13;046-P-027;;Correction du libellé le 15/04/2013 à la demande de latlas DCE/LB (ancien libellé ODET - 29OD13).;;02/12/2009;15/04/2013;;;;-4.14591430295715;47.9078827197747
11024005;Souhaitier;021-P-006;7;Position un peu décentrée par rapport au gisement naturel. Modifications des coordonnées le : 24/10/2016 à la demande de la coordination REMI Anciennes coordonnées (48.5455310246 / -1.9795188786);;13/06/2008;24/10/2016;;;;-1.977339;48.5451984
13028012;Saint-Quay;025-P-104;4.5;Correction des coordonnées le 15/04/2013 à la demande de latlas DCE/LB (anciennes coordonnées -2.7921666185-48.6341670335).;;13/06/2008;15/04/2013;;;;-2.790715;48.635213
60002529;JAUDY - 22171E11;028-P-017;;;;02/12/2009;02/12/2009;;;;-3.19323073828204;48.8473144236572
15032005;Petit Taureau;032-P-005;4;Mauvaise position (point trop central). Modifications des coordonnées le : 24/10/2016 à la demande des coordinations REMI, REPHY, ROCCH Anciennes coordonnées (48.73164197 / -3.54240692);;13/06/2008;24/10/2016;;;;-3.5405737;48.7327733
16033004;Le Diben;033-P-002;;;;13/06/2008;;;;;-3.8287246535;48.7126799578
32069010;Les Fontenelles;081-P-005;2;Pour le suivi RAZLEC, ce lieu représente la station "Les Fontenelles".;;13/06/2008;29/03/2016;;;;-1.1111240789;45.9759963468
